difficulty,gas_limit,gas_used,number,size,timestamp,timestamp(days),timestamp(time),total_difficulty,transaction_count,col_no_after_duplication
339382949147428,4283934,21000,3634715,644,2017-05-02 00:00:44 UTC,2/5/2017,00:00:44 UTC,2.38E+20,1,4904
335928502059819,4264731,1267752,3640334,5168,2017-05-03 00:00:25 UTC,3/5/2017,00:00:25 UTC,2.40E+20,32,4913
341147530704245,4287514,0,3645983,528,2017-05-04 00:00:04 UTC,4/5/2017,00:00:04 UTC,2.42E+20,0,4918
340169263127863,4281034,42000,3651632,758,2017-05-05 00:00:06 UTC,5/5/2017,00:00:06 UTC,2.44E+20,2,4931
344364466549444,4289336,1426695,3657307,7254,2017-05-06 00:00:15 UTC,6/5/2017,00:00:15 UTC,2.46E+20,50,4945
353947749294469,4304210,381240,3662985,2008,2017-05-07 00:00:05 UTC,7/5/2017,00:00:05 UTC,2.48E+20,5,4954
367013930984815,4308946,414026,3668703,2473,2017-05-08 00:00:12 UTC,8/5/2017,00:00:12 UTC,2.50E+20,14,4964
369918352160974,4286080,46732,3674343,717,2017-05-09 00:00:12 UTC,9/5/2017,00:00:12 UTC,2.52E+20,1,4970
370828381516290,4295848,1004523,3680015,2722,2017-05-10 00:00:13 UTC,10/5/2017,00:00:13 UTC,2.54E+20,13,4975
363245385915686,4273870,0,3685663,527,2017-05-11 00:00:10 UTC,11/5/2017,00:00:10 UTC,2.56E+20,0,4982
374168143783618,4212598,108426,3691365,1087,2017-05-12 00:00:02 UTC,12/5/2017,00:00:02 UTC,2.58E+20,5,4987
382825459784293,4334126,122303,3697053,1109,2017-05-13 00:00:36 UTC,13/5/2017,00:00:36 UTC,2.60E+20,4,4999
404239285792913,4303371,21000,3702644,646,2017-05-14 00:00:04 UTC,14/5/2017,00:00:04 UTC,2.62E+20,1,5005
405322214959464,4292810,151732,3708046,1267,2017-05-15 00:00:36 UTC,15/5/2017,00:00:36 UTC,2.65E+20,6,5010
411326641574525,4287808,83516,3713447,886,2017-05-16 00:00:16 UTC,16/5/2017,00:00:16 UTC,2.67E+20,2,5019
427074399176077,4289229,2329844,3718904,8366,2017-05-17 00:00:05 UTC,17/5/2017,00:00:05 UTC,2.69E+20,64,5027
404607259178087,4299511,4229305,3724229,13535,2017-05-18 00:00:16 UTC,18/5/2017,00:00:16 UTC,2.71E+20,42,5035
424804662952232,4304210,0,3729691,540,2017-05-19 00:00:01 UTC,19/5/2017,00:00:01 UTC,2.74E+20,0,5045
428851635025821,4292814,0,3735115,527,2017-05-20 00:00:04 UTC,20/5/2017,00:00:04 UTC,2.76E+20,0,5052
457939568662765,4328445,4328315,3740604,13819,2017-05-21 00:00:05 UTC,21/5/2017,00:00:05 UTC,2.78E+20,100,5063
455921141580773,4312535,1751225,3746041,5853,2017-05-22 00:00:14 UTC,22/5/2017,00:00:14 UTC,2.81E+20,41,5070
460393983191374,4300113,0,3751509,533,2017-05-23 00:00:04 UTC,23/5/2017,00:00:04 UTC,2.83E+20,0,5078
457015486535525,4311462,2599308,3756928,11533,2017-05-24 00:00:40 UTC,24/5/2017,00:00:40 UTC,2.86E+20,44,5081
454801886526887,4304210,4130533,3762355,15094,2017-05-25 00:00:27 UTC,25/5/2017,00:00:27 UTC,2.88E+20,105,5086
459993379939624,4318862,1610433,3767820,5909,2017-05-26 00:00:09 UTC,26/5/2017,00:00:09 UTC,2.91E+20,34,5090
475274553365751,4306171,0,3773312,527,2017-05-27 00:00:10 UTC,27/5/2017,00:00:10 UTC,2.93E+20,0,5098
468767178318885,4309501,2925511,3778751,6906,2017-05-28 00:00:03 UTC,28/5/2017,00:00:03 UTC,2.96E+20,42,5104
467822205696022,4307170,1183685,3784204,2698,2017-05-29 00:00:01 UTC,29/5/2017,00:00:01 UTC,2.98E+20,16,5113
505967938638324,4312391,1974150,3789783,4573,2017-05-30 00:00:14 UTC,30/5/2017,00:00:14 UTC,3.01E+20,29,5121
532516631020431,4283712,4273072,3795364,16813,2017-05-31 00:00:24 UTC,31/5/2017,00:00:24 UTC,3.04E+20,118,5128
521940940145014,4300029,0,3800776,527,2017-06-01 00:00:15 UTC,1/6/2017,00:00:15 UTC,3.07E+20,0,5140
588175633060134,4414544,4401355,3806052,12197,2017-06-02 00:00:29 UTC,2/6/2017,00:00:29 UTC,3.10E+20,93,5146
560404854116863,4638542,1598636,3811140,5207,2017-06-03 00:00:15 UTC,3/6/2017,00:00:15 UTC,3.13E+20,36,5154
592044583882467,4683238,3565789,3816345,13140,2017-06-04 00:00:07 UTC,4/6/2017,00:00:07 UTC,3.16E+20,35,5163
584057793453465,4707851,2047023,3821505,8823,2017-06-05 00:00:01 UTC,5/6/2017,00:00:01 UTC,3.19E+20,67,5175
623417406588126,4677577,4632749,3826754,12629,2017-06-06 00:00:02 UTC,6/6/2017,00:00:02 UTC,3.22E+20,67,5183
630950625825032,4714668,4700048,3831962,15718,2017-06-07 00:00:14 UTC,7/6/2017,00:00:14 UTC,3.25E+20,108,5190
644720269697943,4660529,54571,3837201,823,2017-06-08 00:00:03 UTC,8/6/2017,00:00:03 UTC,3.28E+20,2,5199
646051147092534,4707806,0,3842410,520,2017-06-09 00:00:24 UTC,9/6/2017,00:00:24 UTC,3.32E+20,0,5204
649445085660116,4694952,144052,3847624,1082,2017-06-10 00:00:16 UTC,10/6/2017,00:00:16 UTC,3.35E+20,4,5211
692526912118298,4707806,4683453,3852956,12645,2017-06-11 00:00:07 UTC,11/6/2017,00:00:07 UTC,3.39E+20,72,5217
689267451511668,4690812,4445268,3858202,11333,2017-06-12 00:00:18 UTC,12/6/2017,00:00:18 UTC,3.42E+20,78,5227
695368811388540,4693008,468105,3863439,2372,2017-06-13 00:00:32 UTC,13/6/2017,00:00:32 UTC,3.46E+20,8,5235
710980007566030,4682498,749536,3868712,3688,2017-06-14 00:00:04 UTC,14/6/2017,00:00:04 UTC,3.49E+20,17,5241
719885395182812,4704439,4660067,3874004,18807,2017-06-15 00:00:17 UTC,15/6/2017,00:00:17 UTC,3.53E+20,141,5249
733157180050392,4706851,385693,3879309,1806,2017-06-16 00:00:11 UTC,16/6/2017,00:00:11 UTC,3.57E+20,11,5259
750600307716931,4695448,2539819,3884645,10303,2017-06-17 00:00:43 UTC,17/6/2017,00:00:43 UTC,3.61E+20,77,5269
737212819374676,4694086,4687730,3889924,16699,2017-06-18 00:00:09 UTC,18/6/2017,00:00:09 UTC,3.65E+20,22,5276
746500150360356,4712394,4631624,3895271,19472,2017-06-19 00:00:20 UTC,19/6/2017,00:00:20 UTC,3.69E+20,121,5283
792849312925960,4707919,210000,3900606,1668,2017-06-20 00:00:33 UTC,20/6/2017,00:00:33 UTC,3.73E+20,10,5288
865850528708929,4698530,497080,3905572,1968,2017-06-21 00:00:25 UTC,21/6/2017,00:00:25 UTC,3.78E+20,8,5292
859554876733438,4707769,4690247,3910470,10543,2017-06-22 00:00:28 UTC,22/6/2017,00:00:28 UTC,3.82E+20,70,5298
900402196873983,4708009,42000,3915414,760,2017-06-23 00:00:06 UTC,23/6/2017,00:00:06 UTC,3.86E+20,2,5304
881823743675090,4709730,1487733,3920304,5434,2017-06-24 00:00:05 UTC,24/6/2017,00:00:05 UTC,3.90E+20,38,5313
898431840832172,4703954,581973,3925243,3237,2017-06-25 00:00:17 UTC,25/6/2017,00:00:17 UTC,3.95E+20,21,5320
893056468112166,4712394,4668335,3930169,13592,2017-06-26 00:00:24 UTC,26/6/2017,00:00:24 UTC,3.99E+20,97,5332
911256059507551,4712394,4694459,3935134,12205,2017-06-27 00:00:24 UTC,27/6/2017,00:00:24 UTC,4.04E+20,84,5339
949842995915943,4707794,1134408,3940135,6079,2017-06-28 00:00:38 UTC,28/6/2017,00:00:38 UTC,4.08E+20,34,5347
945110200176174,4708342,1590006,3945096,5973,2017-06-29 00:00:32 UTC,29/6/2017,00:00:32 UTC,4.13E+20,33,5351
977885149024779,6632685,214104,3950123,1510,2017-06-30 00:00:09 UTC,30/6/2017,00:00:09 UTC,4.18E+20,8,5357
1010107639218200,6693622,63000,3955159,871,2017-07-01 00:00:11 UTC,1/7/2017,00:00:11 UTC,4.23E+20,3,5361
1002911158782650,6700359,509937,3960168,2337,2017-07-02 00:00:38 UTC,2/7/2017,00:00:38 UTC,4.28E+20,10,5368
1002086465457560,6706034,306729,3965202,2018,2017-07-03 00:00:13 UTC,3/7/2017,00:00:13 UTC,4.33E+20,13,5374
1010349334397480,6705838,332936,3970254,2020,2017-07-04 00:00:02 UTC,4/7/2017,00:00:02 UTC,4.38E+20,12,5382
1041818857677200,6712355,168000,3975332,1420,2017-07-05 00:00:04 UTC,5/7/2017,00:00:04 UTC,4.43E+20,8,5388
1010288538830160,6700663,264943,3980317,1805,2017-07-06 00:00:03 UTC,6/7/2017,00:00:03 UTC,4.48E+20,11,5396
1016956498092950,6709217,221880,3985363,1710,2017-07-07 00:00:07 UTC,7/7/2017,00:00:07 UTC,4.54E+20,8,5403
1043514348237150,6711763,6469103,3990447,23770,2017-07-08 00:00:24 UTC,8/7/2017,00:00:24 UTC,4.59E+20,108,5416
1066024793550690,6718941,5676884,3995534,20345,2017-07-09 00:00:03 UTC,9/7/2017,00:00:03 UTC,4.64E+20,122,5421
1148796907954990,6745655,2180007,4000628,11373,2017-07-10 00:00:28 UTC,10/7/2017,00:00:28 UTC,4.70E+20,96,5429
1229855176569020,6705843,6692205,4005222,20987,2017-07-11 00:00:16 UTC,11/7/2017,00:00:16 UTC,4.75E+20,127,5434
1217357401862520,6705843,314430,4009742,1040,2017-07-12 00:00:01 UTC,12/7/2017,00:00:01 UTC,4.81E+20,4,5442
1210415026059430,6700034,6652287,4014251,12578,2017-07-13 00:00:04 UTC,13/7/2017,00:00:04 UTC,4.86E+20,77,5449
1196146504477570,6705843,2043260,4018763,5377,2017-07-14 00:00:02 UTC,14/7/2017,00:00:02 UTC,4.92E+20,32,5455
1194966819301110,6712392,2765055,4023265,13115,2017-07-15 00:00:23 UTC,15/7/2017,00:00:23 UTC,4.97E+20,74,5464
1269498004821690,6732113,6710603,4027868,19143,2017-07-16 00:00:24 UTC,16/7/2017,00:00:24 UTC,5.02E+20,117,5476
1259478329871580,6732070,1211935,4032443,5781,2017-07-17 00:00:07 UTC,17/7/2017,00:00:07 UTC,5.08E+20,35,5482
1185266373259180,6705991,645876,4036902,4107,2017-07-18 00:00:12 UTC,18/7/2017,00:00:12 UTC,5.13E+20,24,5488
1202520602386790,6745413,3361583,4041453,9166,2017-07-19 00:00:04 UTC,19/7/2017,00:00:04 UTC,5.19E+20,55,5494
1290399273577250,6705843,6703673,4046090,34844,2017-07-20 00:00:02 UTC,20/7/2017,00:00:02 UTC,5.25E+20,231,5501
1330675487286520,6718935,6467716,4050722,31137,2017-07-21 00:00:34 UTC,21/7/2017,00:00:34 UTC,5.31E+20,176,5505
1258508343658340,6705835,4268719,4055265,22915,2017-07-22 00:00:49 UTC,22/7/2017,00:00:49 UTC,5.37E+20,96,5511
1322074187946690,6712390,6575087,4059914,22165,2017-07-23 00:00:14 UTC,23/7/2017,00:00:14 UTC,5.42E+20,116,5512
1350665795024590,6745191,6738729,4064574,24561,2017-07-24 00:00:25 UTC,24/7/2017,00:00:25 UTC,5.49E+20,78,5517
1304315205259090,6712390,204534,4069157,1711,2017-07-25 00:00:05 UTC,25/7/2017,00:00:05 UTC,5.55E+20,7,5523
1348943493094760,6751760,504461,4073843,3139,2017-07-26 00:00:07 UTC,26/7/2017,00:00:07 UTC,5.61E+20,19,5532
1340751100772620,6712466,6124805,4078492,22268,2017-07-27 00:01:01 UTC,27/7/2017,00:01:01 UTC,5.67E+20,113,5540
1329172753980020,6705806,2575711,4083126,11219,2017-07-28 00:00:07 UTC,28/7/2017,00:00:07 UTC,5.73E+20,73,5542
1335693244703800,6751851,840336,4087773,3876,2017-07-29 00:00:10 UTC,29/7/2017,00:00:10 UTC,5.79E+20,24,5550
1351176183444660,6705800,999666,4092456,5081,2017-07-30 00:00:06 UTC,30/7/2017,00:00:06 UTC,5.86E+20,32,5554
1374133843866380,6705843,0,4097161,540,2017-07-31 00:00:06 UTC,31/7/2017,00:00:06 UTC,5.92E+20,0,5559
1577804287693950,6733790,809652,4101695,4371,2017-08-01 00:00:46 UTC,1/8/2017,00:00:46 UTC,5.98E+20,27,5565
1644325925894530,6699353,679785,4105782,5070,2017-08-02 00:00:05 UTC,2/8/2017,00:00:05 UTC,6.05E+20,24,5569
1644774190358160,6745211,410160,4109826,2716,2017-08-03 00:00:07 UTC,3/8/2017,00:00:07 UTC,6.11E+20,19,5573
1584329087881600,6712392,6671057,4113802,14399,2017-08-04 00:00:05 UTC,4/8/2017,00:00:05 UTC,6.18E+20,91,5583
1590220146411880,6712392,4805476,4117842,18756,2017-08-05 00:00:06 UTC,5/8/2017,00:00:06 UTC,6.24E+20,108,5593
1601618829107480,6699294,6691706,4121876,18269,2017-08-06 00:00:33 UTC,6/8/2017,00:00:33 UTC,6.30E+20,138,5597
1587352902878530,6699331,1419060,4125908,6421,2017-08-07 00:00:09 UTC,7/8/2017,00:00:09 UTC,6.37E+20,42,5600
1606977512258550,6705843,6689546,4130002,24640,2017-08-08 00:01:39 UTC,8/8/2017,00:01:39 UTC,6.44E+20,184,5610
1658112773367780,6718944,2124649,4134095,11601,2017-08-09 00:00:39 UTC,9/8/2017,00:00:39 UTC,6.50E+20,36,5612
1698113896011860,6732035,3372546,4138208,12004,2017-08-10 00:00:07 UTC,10/8/2017,00:00:07 UTC,6.57E+20,60,5617
1618963313448170,6712392,6673117,4142237,29165,2017-08-11 00:00:16 UTC,11/8/2017,00:00:16 UTC,6.64E+20,172,5625
1679969378740220,6705843,6665265,4146342,11401,2017-08-12 00:00:02 UTC,12/8/2017,00:00:02 UTC,6.70E+20,72,5632
1670995392469910,6720427,569964,4150456,2618,2017-08-13 00:00:08 UTC,13/8/2017,00:00:08 UTC,6.77E+20,13,5636
1736001601507620,6712355,3050356,4154584,12534,2017-08-14 00:00:16 UTC,14/8/2017,00:00:16 UTC,6.84E+20,72,5640
1719575937201960,6705843,6703147,4158717,25712,2017-08-15 00:00:02 UTC,15/8/2017,00:00:02 UTC,6.92E+20,174,5644
1707054196919310,6732076,6580085,4162849,22890,2017-08-16 00:00:13 UTC,16/8/2017,00:00:13 UTC,6.99E+20,108,5651
1771807505765470,6712392,564512,4167015,3459,2017-08-17 00:00:01 UTC,17/8/2017,00:00:01 UTC,7.06E+20,26,5656
1779484596896840,6717350,6661548,4171159,28327,2017-08-18 00:01:16 UTC,18/8/2017,00:01:16 UTC,7.13E+20,234,5661
1734985296270640,6709063,1308937,4175295,6327,2017-08-19 00:00:24 UTC,19/8/2017,00:00:24 UTC,7.20E+20,34,5665
1803830163853630,6712392,5501953,4179506,28912,2017-08-20 00:00:08 UTC,20/8/2017,00:00:08 UTC,7.28E+20,252,5670
1746384664112240,6700034,6686439,4183662,22987,2017-08-21 00:00:04 UTC,21/8/2017,00:00:04 UTC,7.35E+20,99,5676
1855455433133800,6700090,608833,4187895,3204,2017-08-22 00:00:18 UTC,22/8/2017,00:00:18 UTC,7.43E+20,22,5683
1845034881194350,6700034,6670955,4192080,20655,2017-08-23 00:00:31 UTC,23/8/2017,00:00:31 UTC,7.50E+20,98,5691
1848555857763590,6708962,1060599,4196296,5119,2017-08-24 00:00:21 UTC,24/8/2017,00:00:21 UTC,7.58E+20,32,5700
2034571553952530,6705843,6684072,4200480,21265,2017-08-25 00:00:14 UTC,25/8/2017,00:00:14 UTC,7.66E+20,106,5708
2233341506580520,6712419,1220270,4204034,6469,2017-08-26 00:00:15 UTC,26/8/2017,00:00:15 UTC,7.73E+20,37,5714
2179486738161850,6707138,741481,4207533,4679,2017-08-27 00:00:27 UTC,27/8/2017,00:00:27 UTC,7.81E+20,29,5719
2217967628798100,6697452,6693797,4211048,14012,2017-08-28 00:00:12 UTC,28/8/2017,00:00:12 UTC,7.89E+20,74,5723
2162546230234060,6697148,6659975,4214493,25523,2017-08-29 00:00:13 UTC,29/8/2017,00:00:13 UTC,7.96E+20,173,5728
2256141159128820,6716404,574758,4218034,3048,2017-08-30 00:00:16 UTC,30/8/2017,00:00:16 UTC,8.04E+20,20,5735
2300414315798910,6706114,1067078,4221565,5345,2017-08-31 00:00:13 UTC,31/8/2017,00:00:13 UTC,8.12E+20,35,5740
2181088591026480,6718941,6698743,4225038,28076,2017-09-01 00:00:59 UTC,1/9/2017,00:00:59 UTC,8.20E+20,207,5748
2197959695996350,6705843,6701048,4228559,26683,2017-09-02 00:00:49 UTC,2/9/2017,00:00:49 UTC,8.27E+20,202,5749
2262118816908660,6712392,6674661,4232100,31779,2017-09-03 00:00:45 UTC,3/9/2017,00:00:45 UTC,8.35E+20,154,5752
2235405413485610,6694077,6678410,4235639,28780,2017-09-04 00:01:02 UTC,4/9/2017,00:01:02 UTC,8.43E+20,162,5756
2203926659046490,6712392,6691292,4239166,31057,2017-09-05 00:01:04 UTC,5/9/2017,00:01:04 UTC,8.51E+20,167,5758
2305076805202770,6728783,6726068,4242725,23233,2017-09-06 00:00:37 UTC,6/9/2017,00:00:37 UTC,8.59E+20,126,5759
2296213282975940,6712392,6696760,4246235,25453,2017-09-07 00:00:08 UTC,7/9/2017,00:00:08 UTC,8.67E+20,158,5764
2327962005577360,6725506,5857508,4249782,23007,2017-09-08 00:00:23 UTC,8/9/2017,00:00:23 UTC,8.75E+20,159,5768
2349904218709020,6714094,6707361,4253374,25103,2017-09-09 00:00:23 UTC,9/9/2017,00:00:23 UTC,8.83E+20,152,5770
2324889155439670,6712392,6653293,4256935,21139,2017-09-10 00:00:24 UTC,10/9/2017,00:00:24 UTC,8.92E+20,118,5773
2366005710585580,6718941,6644748,4260509,20149,2017-09-11 00:00:21 UTC,11/9/2017,00:00:21 UTC,9.00E+20,115,5777
2360788281486620,6712392,6683691,4264060,25632,2017-09-12 00:01:04 UTC,12/9/2017,00:01:04 UTC,9.08E+20,131,5785
2386308077698390,6709025,1612362,4267663,6750,2017-09-13 00:00:21 UTC,13/9/2017,00:00:21 UTC,9.17E+20,29,5786
2300491824186910,6733853,3684991,4271199,18015,2017-09-14 00:00:40 UTC,14/9/2017,00:00:40 UTC,9.25E+20,92,5789
2356745667428340,6703203,3667929,4274798,14782,2017-09-15 00:00:51 UTC,15/9/2017,00:00:51 UTC,9.33E+20,115,5795
2397922070475890,6713761,5601090,4278414,24709,2017-09-16 00:00:01 UTC,16/9/2017,00:00:01 UTC,9.42E+20,171,5800
2414854796261160,6707046,3749015,4282023,16755,2017-09-17 00:00:05 UTC,17/9/2017,00:00:05 UTC,9.50E+20,124,5806
2463781398872380,6712392,6673140,4285653,18643,2017-09-18 00:00:06 UTC,18/9/2017,00:00:06 UTC,9.59E+20,82,5812
2375486565874210,6737501,6155305,4289210,15345,2017-09-19 00:00:05 UTC,19/9/2017,00:00:05 UTC,9.67E+20,87,5823
2422683352870870,6696719,1339207,4292838,5604,2017-09-20 00:00:19 UTC,20/9/2017,00:00:19 UTC,9.76E+20,39,5827
2378038005311320,6706534,6696577,4296438,37098,2017-09-21 00:00:46 UTC,21/9/2017,00:00:46 UTC,9.85E+20,193,5830
2562823159382990,6712355,6674200,4300083,19663,2017-09-22 00:00:53 UTC,22/9/2017,00:00:53 UTC,9.93E+20,79,5834
3001068164830500,6705843,4431575,4303084,21914,2017-09-23 00:01:08 UTC,23/9/2017,00:01:08 UTC,1.00E+21,102,5839
2885128688496510,6705843,6674082,4305968,16758,2017-09-24 00:00:17 UTC,24/9/2017,00:00:17 UTC,1.01E+21,97,5841
3031399882448260,6735998,922912,4308906,4372,2017-09-25 00:00:03 UTC,25/9/2017,00:00:03 UTC,1.02E+21,27,5845
2803720863310600,6712392,6626202,4311742,13019,2017-09-26 00:00:08 UTC,26/9/2017,00:00:08 UTC,1.03E+21,42,5846
2888074328211590,6700034,6688234,4314632,23778,2017-09-27 00:00:02 UTC,27/9/2017,00:00:02 UTC,1.04E+21,127,5851
2940948902853800,6700034,6694708,4317536,17627,2017-09-28 00:00:11 UTC,28/9/2017,00:00:11 UTC,1.04E+21,78,5854
2840435306615140,6705843,6658020,4320392,28977,2017-09-29 00:00:14 UTC,29/9/2017,00:00:14 UTC,1.05E+21,154,5858
2786194951133050,6712392,6711009,4323221,13414,2017-09-30 00:01:08 UTC,30/9/2017,00:01:08 UTC,1.06E+21,66,5862
2879906695002870,6712392,6709638,4326061,31452,2017-10-01 00:00:25 UTC,1/10/2017,00:00:25 UTC,1.07E+21,86,5865
2883429866527190,6692930,985812,4328923,5662,2017-10-02 00:00:07 UTC,2/10/2017,00:00:07 UTC,1.08E+21,45,5869
2808781008137250,6712355,6697016,4331765,24284,2017-10-03 00:00:26 UTC,3/10/2017,00:00:26 UTC,1.08E+21,101,5871
2890947556775740,6725464,6714704,4334628,12616,2017-10-04 00:00:47 UTC,4/10/2017,00:00:47 UTC,1.09E+21,88,5873
2928948403964260,6699810,6690257,4337513,26604,2017-10-05 00:00:05 UTC,5/10/2017,00:00:05 UTC,1.10E+21,137,5876
3035909300346150,6712392,1783060,4340459,9825,2017-10-06 00:00:37 UTC,6/10/2017,00:00:37 UTC,1.11E+21,82,5882
2899760819519560,6715648,6583794,4343307,21628,2017-10-07 00:00:13 UTC,7/10/2017,00:00:13 UTC,1.12E+21,115,5887
2902876382672150,6709913,6645703,4346155,23868,2017-10-08 00:00:06 UTC,8/10/2017,00:00:06 UTC,1.13E+21,170,5889
2902428923365320,6732067,6726733,4349034,21160,2017-10-09 00:00:03 UTC,9/10/2017,00:00:03 UTC,1.13E+21,179,5891
2848405896812350,6702587,6693877,4351916,26757,2017-10-10 00:00:06 UTC,10/10/2017,00:00:06 UTC,1.14E+21,165,5896
3045894069088050,6718941,5856357,4354831,26087,2017-10-11 00:00:06 UTC,11/10/2017,00:00:06 UTC,1.15E+21,149,5899
3016734833161280,6705843,6687439,4357746,28097,2017-10-12 00:00:17 UTC,12/10/2017,00:00:17 UTC,1.16E+21,190,5904
3095348275057980,6699331,6682781,4360645,31309,2017-10-13 00:00:09 UTC,13/10/2017,00:00:09 UTC,1.17E+21,199,5906
2928726370767020,6714908,6703362,4363536,24588,2017-10-14 00:00:09 UTC,14/10/2017,00:00:09 UTC,1.18E+21,155,5911
2909142763583660,6738666,6738062,4366423,9922,2017-10-15 00:00:47 UTC,15/10/2017,00:00:47 UTC,1.19E+21,54,5916
3008701462078920,6696038,6649601,4369348,17884,2017-10-16 00:00:06 UTC,16/10/2017,00:00:06 UTC,1.19E+21,78,5918
1502329104485130,6688268,4264572,4373902,13316,2017-10-17 00:00:03 UTC,17/10/2017,00:00:03 UTC,1.20E+21,88,5923
1427735850356080,6705843,6651150,4379952,27577,2017-10-18 00:00:25 UTC,18/10/2017,00:00:25 UTC,1.21E+21,191,5940
1442385809723980,6718941,2262174,4386173,3863,2017-10-19 00:00:02 UTC,19/10/2017,00:00:02 UTC,1.22E+21,24,5952
1486591635502240,6718941,6446320,4392414,11482,2017-10-20 00:00:01 UTC,20/10/2017,00:00:01 UTC,1.23E+21,66,5960
1492265278857870,6732072,6718024,4398651,28512,2017-10-21 00:00:01 UTC,21/10/2017,00:00:01 UTC,1.24E+21,252,5965
1447606855283660,6718941,251034,4404880,1725,2017-10-22 00:00:02 UTC,22/10/2017,00:00:02 UTC,1.25E+21,8,5972
1449706698221450,6712355,3822272,4411160,14094,2017-10-23 00:00:13 UTC,23/10/2017,00:00:13 UTC,1.26E+21,76,5978
1485581240589480,6687020,2406711,4417414,11008,2017-10-24 00:00:04 UTC,24/10/2017,00:00:04 UTC,1.27E+21,52,5992
1520015148734350,6718941,1163465,4423662,5873,2017-10-25 00:00:23 UTC,25/10/2017,00:00:23 UTC,1.28E+21,37,5999
1485362453829550,6738662,4745563,4429838,18480,2017-10-26 00:00:07 UTC,26/10/2017,00:00:07 UTC,1.29E+21,95,6012
1426268384300060,6705843,6705828,4435995,25205,2017-10-27 00:00:23 UTC,27/10/2017,00:00:23 UTC,1.29E+21,122,6017
1459264877903300,6738588,5321439,4442224,22585,2017-10-28 00:00:03 UTC,28/10/2017,00:00:03 UTC,1.30E+21,78,6026
1486489604767020,6725506,6722393,4448464,24399,2017-10-29 00:00:24 UTC,29/10/2017,00:00:24 UTC,1.31E+21,168,6035
1484235268246140,6718909,6706653,4454658,23858,2017-10-30 00:00:08 UTC,30/10/2017,00:00:08 UTC,1.32E+21,121,6044
1405071626949460,6693522,448884,4460730,2641,2017-10-31 00:00:03 UTC,31/10/2017,00:00:03 UTC,1.33E+21,16,6050
1510356619035560,6725431,6718559,4467005,15064,2017-11-01 00:00:04 UTC,1/11/2017,00:00:04 UTC,1.34E+21,81,6063
1471793434899180,6712392,4464611,4473147,18454,2017-11-02 00:00:07 UTC,2/11/2017,00:00:07 UTC,1.35E+21,77,6072
1435519514903720,6702550,4730700,4479292,16046,2017-11-03 00:00:25 UTC,3/11/2017,00:00:25 UTC,1.36E+21,105,6080
1438270807764710,6731995,6685183,4485499,23194,2017-11-04 00:00:08 UTC,4/11/2017,00:00:08 UTC,1.37E+21,96,6088
1376248889185090,6718907,2146734,4491695,10229,2017-11-05 00:00:05 UTC,5/11/2017,00:00:05 UTC,1.37E+21,48,6095
1456409732645980,6741871,6733699,4497994,52300,2017-11-06 00:00:09 UTC,6/11/2017,00:00:09 UTC,1.38E+21,300,6104
1430307957293230,6677279,2699603,4504193,10079,2017-11-07 00:00:04 UTC,7/11/2017,00:00:04 UTC,1.39E+21,61,6113
1447818205078870,6712392,4870674,4510404,19342,2017-11-08 00:00:01 UTC,8/11/2017,00:00:01 UTC,1.40E+21,68,6118
1414861271270190,6718941,4501519,4516640,18493,2017-11-09 00:00:09 UTC,9/11/2017,00:00:09 UTC,1.41E+21,93,6126
1417431846277750,6732150,246937,4522835,2341,2017-11-10 00:00:07 UTC,10/11/2017,00:00:07 UTC,1.42E+21,11,6132
1482553070226570,6718941,4740433,4529135,19807,2017-11-11 00:00:19 UTC,11/11/2017,00:00:19 UTC,1.43E+21,101,6142
1482383971985140,6700034,6679782,4535402,15810,2017-11-12 00:00:03 UTC,12/11/2017,00:00:03 UTC,1.44E+21,66,6147
1459323109222470,6701144,6698362,4541647,28975,2017-11-13 00:00:27 UTC,13/11/2017,00:00:27 UTC,1.45E+21,208,6159
1486551511909910,6728655,6643745,4547872,16934,2017-11-14 00:00:03 UTC,14/11/2017,00:00:03 UTC,1.46E+21,84,6169
1412801627384330,6718946,6663357,4553995,14867,2017-11-15 00:00:05 UTC,15/11/2017,00:00:05 UTC,1.46E+21,62,6179
1437775012151690,6700034,6605267,4560231,18843,2017-11-16 00:00:05 UTC,16/11/2017,00:00:05 UTC,1.47E+21,57,6187
1395497279951400,6722197,2096565,4566385,10204,2017-11-17 00:00:10 UTC,17/11/2017,00:00:10 UTC,1.48E+21,51,6193
1389927755414070,6720976,1937332,4572620,8169,2017-11-18 00:00:11 UTC,18/11/2017,00:00:11 UTC,1.49E+21,43,6208
1395928611681770,6712390,6625753,4578835,20751,2017-11-19 00:00:12 UTC,19/11/2017,00:00:12 UTC,1.50E+21,132,6219
1443036132307630,6718946,6697013,4585101,22320,2017-11-20 00:00:13 UTC,20/11/2017,00:00:13 UTC,1.51E+21,125,6227
1457744030179390,6712392,1159429,4591277,5262,2017-11-21 00:00:02 UTC,21/11/2017,00:00:02 UTC,1.52E+21,29,6234
1454785140329130,6712392,1837700,4597451,10115,2017-11-22 00:00:25 UTC,22/11/2017,00:00:25 UTC,1.53E+21,85,6248
1519377630109990,6718941,6673179,4603693,29623,2017-11-23 00:00:24 UTC,23/11/2017,00:00:24 UTC,1.54E+21,164,6259
1528223580671500,6725490,664740,4609884,4309,2017-11-24 00:00:03 UTC,24/11/2017,00:00:03 UTC,1.55E+21,29,6271
